# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1825       4.459633362529e-11       1.028781287033e-12      -3.240072262391e-13       0.000000000000e+00       4.935321169493e-16       4.080702054926e-17      -7.934628925662e-18 
 1826       4.440016661490e-11       1.036222786269e-12      -3.056513237507e-13       0.000000000000e+00       4.923732350444e-16       4.121138864419e-17      -8.125258736572e-18 
 1827       4.420349211339e-11       1.043788060350e-12      -2.880477342371e-13       0.000000000000e+00       4.912175745571e-16       4.161359070314e-17      -8.313448335817e-18 
 1828       4.400636645153e-11       1.051472375131e-12      -2.711982882688e-13       0.000000000000e+00       4.900651255283e-16       4.201422773264e-17      -8.499197058531e-18 
 1829       4.380884620851e-11       1.059270974517e-12      -2.551048160259e-13       0.000000000000e+00       4.889158778967e-16       4.241390339870e-17      -8.682504266161e-18 
 1830       4.361098821231e-11       1.067179080439e-12      -2.397691472932e-13       0.000000000000e+00       4.877698214993e-16       4.281322403051e-17      -8.863369346510e-18 
 1831       4.341284953999e-11       1.075191892819e-12      -2.251931114563e-13       0.000000000000e+00       4.866269460707e-16       4.321279862403e-17      -9.041791713792e-18 
 1832       4.321448751806e-11       1.083304589542e-12      -2.113785374969e-13       0.000000000000e+00       4.854872412431e-16       4.361323884569e-17      -9.217770808679e-18 
 1833       4.301595972282e-11       1.091512326422e-12      -1.983272539885e-13       0.000000000000e+00       4.843506965463e-16       4.401515903601e-17      -9.391306098353e-18 
 1834       4.281732398070e-11       1.099810237177e-12      -1.860410890917e-13       0.000000000000e+00       4.832173014071e-16       4.441917621326e-17      -9.562397076553e-18 
 1835       4.261863836858e-11       1.108193433393e-12      -1.745218705502e-13       0.000000000000e+00       4.820870451497e-16       4.482591007710e-17      -9.731043263628e-18 
 1836       4.241996121414e-11       1.116657004497e-12      -1.637714256861e-13       0.000000000000e+00       4.809599169950e-16       4.523598301224e-17      -9.897244206586e-18 
 1837       4.222135109621e-11       1.125196017723e-12      -1.537915813953e-13       0.000000000000e+00       4.798359060607e-16       4.565002009211e-17      -1.006099947914e-17 
 1838       4.202286684511e-11       1.133805518087e-12      -1.445841641435e-13       0.000000000000e+00       4.787150013612e-16       4.606864908245e-17      -1.022230868178e-17 
 1839       4.182456754296e-11       1.142480528350e-12      -1.361509999616e-13       0.000000000000e+00       4.775971918071e-16       4.649250044503e-17      -1.038117144176e-17 
 1840       4.162651252406e-11       1.151216048993e-12      -1.284939144410e-13       0.000000000000e+00       4.764824662054e-16       4.692220734125e-17      -1.053758741325e-17 
 1841       4.142876137520e-11       1.160007058183e-12      -1.216147327296e-13       0.000000000000e+00       4.753708132591e-16       4.735840563581e-17      -1.069155627729e-17 
 1842       4.123137393601e-11       1.168848511743e-12      -1.155152795270e-13       0.000000000000e+00       4.742622215671e-16       4.780173390035e-17      -1.084307774189e-17 
 1843       4.103441029930e-11       1.177735343123e-12      -1.101973790804e-13       0.000000000000e+00       4.731566796240e-16       4.825283341713e-17      -1.099215154206e-17 
 1844       4.083793081141e-11       1.186662463368e-12      -1.056628551800e-13       0.000000000000e+00       4.720541758200e-16       4.871234818264e-17      -1.113877743987e-17 
 1845       4.064199607252e-11       1.195624761089e-12      -1.019135311544e-13       0.000000000000e+00       4.709546984406e-16       4.918092491125e-17      -1.128295522452e-17 
 1846       4.044666693702e-11       1.204617102429e-12      -9.895122986655e-14       0.000000000000e+00       4.698582356665e-16       4.965921303890e-17      -1.142468471235e-17 
 1847       4.025200451384e-11       1.213634331037e-12      -9.677777370901e-14       0.000000000000e+00       4.687647755736e-16       5.014786472672e-17      -1.156396574689e-17 
 1848       4.005807016677e-11       1.222671268034e-12      -9.539498459969e-14       0.000000000000e+00       4.676743061325e-16       5.064753486469e-17      -1.170079819896e-17 
 1849       3.986492551484e-11       1.231722711985e-12      -9.480468397734e-14       0.000000000000e+00       4.665868152085e-16       5.115888107527e-17      -1.183518196667e-17 
 1850       3.967263243262e-11       1.240783438866e-12      -9.500869279715e-14       0.000000000000e+00       4.655022905615e-16       5.168256371708e-17      -1.196711697550e-17 
 1851       3.948124818896e-11       1.249848460228e-12      -9.600701571425e-14       0.000000000000e+00       4.644207207115e-16       5.221904627714e-17      -1.209661167444e-17 
 1852       3.929081082040e-11       1.258913799968e-12      -9.779237794715e-14       0.000000000000e+00       4.633420975447e-16       5.276799481489e-17      -1.222370859790e-17 
 1853       3.910135364281e-11       1.267975723637e-12      -1.003556452133e-13       0.000000000000e+00       4.622664137275e-16       5.332887377741e-17      -1.234845900600e-17 
 1854       3.891291010265e-11       1.277030480786e-12      -1.036876355524e-13       0.000000000000e+00       4.611936618426e-16       5.390114517640e-17      -1.247091440717e-17 
 1855       3.872551377715e-11       1.286074304940e-12      -1.077791192582e-13       0.000000000000e+00       4.601238343893e-16       5.448426858490e-17      -1.259112655845e-17 
 1856       3.853919837449e-11       1.295103413582e-12      -1.126208188111e-13       0.000000000000e+00       4.590569237826e-16       5.507770113391e-17      -1.270914746592e-17 
 1857       3.835399773397e-11       1.304114008126e-12      -1.182034088092e-13       0.000000000000e+00       4.579929223534e-16       5.568089750909e-17      -1.282502938495e-17 
 1858       3.816994582617e-11       1.313102273901e-12      -1.245175159012e-13       0.000000000000e+00       4.569318223486e-16       5.629330994738e-17      -1.293882482061e-17 
 1859       3.798707675311e-11       1.322064380123e-12      -1.315537187182e-13       0.000000000000e+00       4.558736159305e-16       5.691438823371e-17      -1.305058652802e-17 
 1860       3.780542474843e-11       1.330996479881e-12      -1.393025478051e-13       0.000000000000e+00       4.548182951769e-16       5.754357969763e-17      -1.316036751265e-17 
 1861       3.762502417759e-11       1.339894710108e-12      -1.477544855535e-13       0.000000000000e+00       4.537658520810e-16       5.818032920996e-17      -1.326822103070e-17 
 1862       3.744590953797e-11       1.348755191568e-12      -1.568999661330e-13       0.000000000000e+00       4.527162785513e-16       5.882407917951e-17      -1.337420058947e-17 
 1863       3.726811545911e-11       1.357574028824e-12      -1.667293754238e-13       0.000000000000e+00       4.516695664112e-16       5.947426954966e-17      -1.347835994766e-17 
 1864       3.709167670283e-11       1.366347310227e-12      -1.772330509481e-13       0.000000000000e+00       4.506257073990e-16       6.013033779510e-17      -1.358075311572e-17 
 1865       3.691662816343e-11       1.375071107887e-12      -1.884012818026e-13       0.000000000000e+00       4.495846931679e-16       6.079171891846e-17      -1.368143435626e-17 
 1866       3.674300486783e-11       1.383741477655e-12      -2.002243085902e-13       0.000000000000e+00       4.485465152855e-16       6.145784544695e-17      -1.378045818432e-17 
 1867       3.657084197579e-11       1.392354459100e-12      -2.126923233522e-13       0.000000000000e+00       4.475111652342e-16       6.212814742905e-17      -1.387787936775e-17 
 1868       3.640017478000e-11       1.400906075491e-12      -2.257954695003e-13       0.000000000000e+00       4.464786344106e-16       6.280205243119e-17      -1.397375292758e-17 
 1869       3.623103870634e-11       1.409392333768e-12      -2.395238417484e-13       0.000000000000e+00       4.454489141254e-16       6.347898553436e-17      -1.406813413831e-17 
 1870       3.606346931398e-11       1.417809224529e-12      -2.538674860447e-13       0.000000000000e+00       4.444219956034e-16       6.415836933082e-17      -1.416107852834e-17 
 1871       3.589750229557e-11       1.426152722004e-12      -2.688163995040e-13       0.000000000000e+00       4.433978699836e-16       6.483962392073e-17      -1.425264188022e-17 
 1872       3.573317347743e-11       1.434418784034e-12      -2.843605303393e-13       0.000000000000e+00       4.423765283183e-16       6.552216690883e-17      -1.434288023107e-17 
 1873       3.557051881970e-11       1.442603352048e-12      -3.004897777940e-13       0.000000000000e+00       4.413579615739e-16       6.620541340111e-17      -1.443184987291e-17 
 1874       3.540957441649e-11       1.450702351045e-12      -3.171939920739e-13       0.000000000000e+00       4.403421606300e-16       6.688877600144e-17      -1.451960735300e-17 
 1875       3.525037649611e-11       1.458711689572e-12      -3.344629742791e-13       0.000000000000e+00       4.393291162796e-16       6.757166480827e-17      -1.460620947416e-17 
 1876       3.509296142117e-11       1.466627259698e-12      -3.522864763363e-13       0.000000000000e+00       4.383188192291e-16       6.825348741127e-17      -1.469171329519e-17 
 1877       3.493736568879e-11       1.474444936998e-12      -3.706542009305e-13       0.000000000000e+00       4.373112600977e-16       6.893364888799e-17      -1.477617613115e-17 
 1878       3.478362593077e-11       1.482160580529e-12      -3.895558014369e-13       0.000000000000e+00       4.363064294177e-16       6.961155180055e-17      -1.485965555372e-17 
 1879       3.463177891372e-11       1.489770032809e-12      -4.089808818535e-13       0.000000000000e+00       4.353043176342e-16       7.028659619226e-17      -1.494220939158e-17 
 1880       3.448186153930e-11       1.497269119793e-12      -4.289189967325e-13       0.000000000000e+00       4.343049151049e-16       7.095817958432e-17      -1.502389573072e-17 
 1881       3.433391084432e-11       1.504653650856e-12      -4.493596511125e-13       0.000000000000e+00       4.333082120999e-16       7.162569697246e-17      -1.510477291482e-17 
 1882       3.418796400093e-11       1.511919418770e-12      -4.702923004507e-13       0.000000000000e+00       4.323141988019e-16       7.228854082361e-17      -1.518489954555e-17 
 1883       3.404405831682e-11       1.519062199679e-12      -4.917063505547e-13       0.000000000000e+00       4.313228653056e-16       7.294610107256e-17      -1.526433448299e-17 
 1884       3.390223123536e-11       1.526077753082e-12      -5.135911575146e-13       0.000000000000e+00       4.303342016179e-16       7.359776511863e-17      -1.534313684589e-17 
 1885       3.376252033577e-11       1.532961821810e-12      -5.359360276348e-13       0.000000000000e+00       4.293481976576e-16       7.424291782232e-17      -1.542136601210e-17 
 1886       3.362496333329e-11       1.539710132003e-12      -5.587302173663e-13       0.000000000000e+00       4.283648432554e-16       7.488094150199e-17      -1.549908161885e-17 
 1887       3.348959807936e-11       1.546318393091e-12      -5.819629332386e-13       0.000000000000e+00       4.273841281534e-16       7.551121593050e-17      -1.557634356315e-17 
 1888       3.335646256179e-11       1.552782297770e-12      -6.056233317917e-13       0.000000000000e+00       4.264060420056e-16       7.613311833188e-17      -1.565321200209e-17 
 1889       3.322559490491e-11       1.559097521984e-12      -6.297005195080e-13       0.000000000000e+00       4.254305743769e-16       7.674602337802e-17      -1.572974735323e-17 
 1890       3.309703336975e-11       1.565259724899e-12      -6.541835527446e-13       0.000000000000e+00       4.244577147439e-16       7.734930318527e-17      -1.580601029493e-17 
 1891       3.297080954055e-11       1.571265099826e-12      -6.790611046536e-13       0.000000000000e+00       4.234874532286e-16       7.794248512317e-17      -1.588203785242e-17 
 1892       3.284692782613e-11       1.577112031682e-12      -7.043204632626e-13       0.000000000000e+00       4.225197828092e-16       7.852572658229e-17      -1.595777145298e-17 
 1893       3.272538580021e-11       1.582799452313e-12      -7.299485255049e-13       0.000000000000e+00       4.215546971263e-16       7.909934387406e-17      -1.603312831470e-17 
