# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  166       6.562173708789e-10       1.314092294040e-13      -5.858944405308e-12       1.189026144689e-15       2.488044390150e-12       4.716234775278e-13      -2.869865574779e-15 
  167       6.600537766888e-10       1.300440979494e-13      -5.807556192256e-12       1.204997907234e-15       2.444877930248e-12       4.650314580929e-13      -2.804139483420e-15 
  168       6.638430987661e-10       1.286548052298e-13      -5.752491549224e-12       1.221103054106e-15       2.402675817531e-12       4.585815038411e-13      -2.739396422624e-15 
  169       6.675838657314e-10       1.272444645400e-13      -5.693740906029e-12       1.237341546990e-15       2.361379468458e-12       4.522762056006e-13      -2.675866020100e-15 
  170       6.712745738819e-10       1.258163195108e-13      -5.631296967323e-12       1.253713318727e-15       2.320925050222e-12       4.461178913362e-13      -2.613785758764e-15 
  171       6.749137858530e-10       1.243736469445e-13      -5.565154009873e-12       1.270218244365e-15       2.281256395379e-12       4.401080060835e-13      -2.553350172981e-15 
  172       6.785004368684e-10       1.229194526988e-13      -5.495305623315e-12       1.286856052591e-15       2.242365148699e-12       4.342452070575e-13      -2.494553483214e-15 
  173       6.820335531973e-10       1.214567535600e-13      -5.421746858276e-12       1.303626405968e-15       2.204253805252e-12       4.285270967764e-13      -2.437333962495e-15 
  174       6.855121552076e-10       1.199886750855e-13      -5.344474990357e-12       1.320528928163e-15       2.166922964543e-12       4.229508136649e-13      -2.381623543788e-15 
  175       6.889352572765e-10       1.185184528870e-13      -5.263489557880e-12       1.337563203350e-15       2.130371290627e-12       4.175130231858e-13      -2.327347708091e-15 
  176       6.923018677003e-10       1.170494339146e-13      -5.178792399616e-12       1.354728775627e-15       2.094595472213e-12       4.122099089716e-13      -2.274425372523e-15 
  177       6.956109886054e-10       1.155850777401e-13      -5.090387692533e-12       1.372025148418e-15       2.059590182775e-12       4.070371639559e-13      -2.222768778422e-15 
  178       6.988616158575e-10       1.141289578406e-13      -4.998281989530e-12       1.389451783886e-15       2.025348040657e-12       4.019899815054e-13      -2.172283379436e-15 
  179       7.020527389726e-10       1.126847628819e-13      -4.902484257175e-12       1.407008102337e-15       1.991859569185e-12       3.970630465515e-13      -2.122867729619e-15 
  180       7.051833410271e-10       1.112562980023e-13      -4.803005913448e-12       1.424693481637e-15       1.959113156774e-12       3.922505267216e-13      -2.074413371523e-15 
  181       7.082523985676e-10       1.098474860961e-13      -4.699860865475e-12       1.442507256613e-15       1.927095017033e-12       3.875460634712e-13      -2.026804724292e-15 
  182       7.112588815216e-10       1.084623690970e-13      -4.593065547271e-12       1.460448718464e-15       1.895789148876e-12       3.829427632152e-13      -1.979918971757e-15 
  183       7.142017531076e-10       1.071051092618e-13      -4.482638957475e-12       1.478517114174e-15       1.865177296633e-12       3.784331884598e-13      -1.933625950527e-15 
  184       7.170799697451e-10       1.057799904540e-13      -4.368602697093e-12       1.496711645916e-15       1.835238910150e-12       3.740093489338e-13      -1.887788038088e-15 
  185       7.198924809652e-10       1.044914194271e-13      -4.250981007231e-12       1.515031470460e-15       1.805951104905e-12       3.696626927206e-13      -1.842260040890e-15 
  186       7.226382293203e-10       1.032439271086e-13      -4.129800806839e-12       1.533475698589e-15       1.777288622114e-12       3.653840973896e-13      -1.796889082445e-15 
  187       7.253161502951e-10       1.020421698831e-13      -4.005091730447e-12       1.552043394500e-15       1.749223788837e-12       3.611638611280e-13      -1.751514491421e-15 
  188       7.279251722159e-10       1.008909308762e-13      -3.876886165907e-12       1.570733575217e-15       1.721726478087e-12       3.569916938725e-13      -1.705967689733e-15 
  189       7.304642161616e-10       9.979512123777e-14      -3.745219292125e-12       1.589545209999e-15       1.694764068941e-12       3.528567084405e-13      -1.660072080640e-15 
  190       7.329321958735e-10       9.875978142579e-14      -3.610129116808e-12       1.608477219749e-15       1.668301406644e-12       3.487474116623e-13      -1.613642936835e-15 
  191       7.353280909220e-10       9.778987266507e-14      -3.471654288514e-12       1.627528479647e-15       1.642307752293e-12       3.446540859074e-13      -1.566527990185e-15 
  192       7.376511725225e-10       9.688963118000e-14      -3.329827270901e-12       1.646697828503e-15       1.616778297176e-12       3.405761516432e-13      -1.518732834320e-15 
  193       7.399007945234e-10       9.606316788349e-14      -3.184680727955e-12       1.665984058972e-15       1.591714189103e-12       3.365153413264e-13      -1.470304734460e-15 
  194       7.420763218224e-10       9.531467443858e-14      -3.036249733887e-12       1.685385913813e-15       1.567115671051e-12       3.324733576313e-13      -1.421292792780e-15 
  195       7.441771305157e-10       9.464842385546e-14      -2.884571803586e-12       1.704902085306e-15       1.542982064140e-12       3.284518724032e-13      -1.371747969692e-15 
  196       7.462026080488e-10       9.406877108839e-14      -2.729686923071e-12       1.724531214678e-15       1.519311750615e-12       3.244525256121e-13      -1.321723105125e-15 
  197       7.481521533657e-10       9.358015363270e-14      -2.571637579954e-12       1.744271891516e-15       1.496102156824e-12       3.204769243066e-13      -1.271272939805e-15 
  198       7.500251770592e-10       9.318709212171e-14      -2.410468793890e-12       1.764122653192e-15       1.473349736201e-12       3.165266415669e-13      -1.220454136531e-15 
  199       7.518211015207e-10       9.289419092371e-14      -2.246228147036e-12       1.784081984276e-15       1.451049952242e-12       3.126032154591e-13      -1.169325301459e-15 
  200       7.535393610904e-10       9.270613873891e-14      -2.078965814505e-12       1.804148315962e-15       1.429197261488e-12       3.087081479882e-13      -1.117947005381e-15 
  201       7.551794022069e-10       9.262770919641e-14      -1.908734594822e-12       1.824320025482e-15       1.407785096502e-12       3.048429040523e-13      -1.066381805003e-15 
  202       7.567406835572e-10       9.266376145114e-14      -1.735589940382e-12       1.844595435530e-15       1.386805848851e-12       3.010089103957e-13      -1.014694264227e-15 
  203       7.582226762269e-10       9.281924078084e-14      -1.559589987901e-12       1.864972813678e-15       1.366250852087e-12       2.972075545628e-13      -9.629509754268e-16 
  204       7.596248638498e-10       9.309917918302e-14      -1.380795588877e-12       1.885450371796e-15       1.346110364720e-12       2.934401838517e-13      -9.112205807334e-16 
  205       7.609467427581e-10       9.350869597189e-14      -1.199270340044e-12       1.906026265474e-15       1.326373553208e-12       2.897081042677e-13      -8.595737933104e-16 
  206       7.621878221322e-10       9.405299837535e-14      -1.015080613824e-12       1.926698593438e-15       1.307028474928e-12       2.860125794771e-13      -8.080834186351e-16 
  207       7.633476241506e-10       9.473738213194e-14      -8.282955887881e-13       1.947465396970e-15       1.288062061161e-12       2.823548297605e-13      -7.568243757788e-16 
  208       7.644256841400e-10       9.556723208779e-14      -6.389872801110e-13       1.968324659331e-15       1.269460100069e-12       2.787360309668e-13      -7.058737186855e-16 
  209       7.654215507251e-10       9.654802279359e-14      -4.472305700244e-13       1.989274305175e-15       1.251207219676e-12       2.751573134665e-13      -6.553106574525e-16 
  210       7.663347859785e-10       9.768531910154e-14      -2.531032382748e-13       2.010312199974e-15       1.233286870848e-12       2.716197611054e-13      -6.052165796098e-16 
  211       7.671649655707e-10       9.898477676232e-14      -5.668599257867e-14       2.031436149431e-15       1.215681310273e-12       2.681244101585e-13      -5.556750713998e-16 
  212       7.679116789204e-10       1.004521430220e-13       1.419375009216e-13       2.052643898905e-15       1.198371583439e-12       2.646722482830e-13      -5.067719390571e-16 
  213       7.685745675244e-10       1.020929263739e-13       3.426849130175e-13       2.073933204587e-15       1.181341224489e-12       2.612641504103e-13      -4.585796234513e-16 
  214       7.691534425189e-10       1.039113797666e-13       5.454885233680e-13       2.095302053580e-15       1.164587669009e-12       2.579006837743e-13      -4.111092291267e-16 
  215       7.696481753508e-10       1.059114498543e-13       7.502827863744e-13       2.116748457565e-15       1.148111579409e-12       2.545822876886e-13      -3.643552954271e-16 
  216       7.700586605596e-10       1.080971013986e-13       9.570000669644e-13       2.138270381990e-15       1.131913190120e-12       2.513093342198e-13      -3.183110922979e-16 
  217       7.703848160276e-10       1.104723169937e-13       1.165570621525e-12       2.159865745680e-15       1.115992300364e-12       2.480821269758e-13      -2.729686004798e-16 
  218       7.706265832304e-10       1.130410967934e-13       1.375922578832e-12       2.181532420441e-15       1.100348266916e-12       2.449008998928e-13      -2.283184917022e-16 
  219       7.707839274875e-10       1.158074582365e-13       1.587981920989e-12       2.203268230671e-15       1.084979996874e-12       2.417658160231e-13      -1.843501088762e-16 
  220       7.708568382126e-10       1.187754357726e-13       1.801672464352e-12       2.225070952970e-15       1.069885940414e-12       2.386769663230e-13      -1.410514462889e-16 
  221       7.708453291643e-10       1.219490805886e-13       2.016915840466e-12       2.246938315746e-15       1.055064083566e-12       2.356343684398e-13      -9.840912979588e-17 
  222       7.707494386961e-10       1.253324603344e-13       2.233631476999e-12       2.268867998822e-15       1.040511940973e-12       2.326379654999e-13      -5.640839701524e-17 
  223       7.705692300073e-10       1.289296588486e-13       2.451736578670e-12       2.290857633047e-15       1.026226548654e-12       2.296876248962e-13      -1.503307752084e-17 
  224       7.703047913932e-10       1.327447758852e-13       2.671146108186e-12       2.312904799906e-15       1.012204456774e-12       2.267831370757e-13       2.573442696426e-17 
  225       7.699562364956e-10       1.367819268386e-13       2.891772767171e-12       2.335007031121e-15       9.984417224082e-13       2.239242143272e-13       6.591316237438e-17 
  226       7.695237045535e-10       1.410452424703e-13       3.113526977100e-12       2.357161808269e-15       9.849339023018e-13       2.211104895686e-13       1.055236421078e-16 
  227       7.690073606531e-10       1.455388686349e-13       3.336316860232e-12       2.379366562381e-15       9.716760456407e-13       2.183415151349e-13       1.445878668332e-16 
  228       7.684073959785e-10       1.502669660054e-13       3.560048220540e-12       2.401618673559e-15       9.586626868135e-13       2.156167615655e-13       1.831293442965e-16 
  229       7.677240280622e-10       1.552337097999e-13       3.784624524647e-12       2.423915470577e-15       9.458878381774e-13       2.129356163918e-13       2.211731091272e-16 
  230       7.669575010355e-10       1.604432895070e-13       4.009946882756e-12       2.446254230494e-15       9.333449828225e-13       2.102973829251e-13       2.587457426449e-16 
  231       7.661080858790e-10       1.658999086122e-13       4.235914029582e-12       2.468632178259e-15       9.210270673372e-13       2.077012790438e-13       2.958753926661e-16 
  232       7.651760806729e-10       1.716077843237e-13       4.462422305287e-12       2.491046486324e-15       9.089264945726e-13       2.051464359812e-13       3.325917933107e-16 
  233       7.641618108476e-10       1.775711472983e-13       4.689365636410e-12       2.513494274247e-15       8.970351164081e-13       2.026318971133e-13       3.689262848084e-16 
  234       7.630656294340e-10       1.837942413674e-13       4.916635516801e-12       2.535972608303e-15       8.853442265157e-13       2.001566167459e-13       4.049118333055e-16 
  235       7.618879173143e-10       1.902813232632e-13       5.144120988553e-12       2.558478501093e-15       8.738445531251e-13       1.977194589024e-13       4.405830506713e-16 
  236       7.606290834719e-10       1.970366623442e-13       5.371708622934e-12       2.581008911151e-15       8.625262517889e-13       1.953191961118e-13       4.759762143046e-16 
  237       7.592895652424e-10       2.040645403217e-13       5.599282501320e-12       2.603560742553e-15       8.513788981469e-13       1.929545081957e-13       5.111292869408e-16 
  238       7.578698230898e-10       2.113688602886e-13       5.826730842632e-12       2.626131000690e-15       8.403934940968e-13       1.906241999597e-13       5.460734358754e-16 
  239       7.563703240670e-10       2.189519480910e-13       6.053966370616e-12       2.648717270880e-15       8.295686361292e-13       1.883278714076e-13       5.808069795571e-16 
  240       7.547915578391e-10       2.268156778080e-13       6.280907143505e-12       2.671317267990e-15       8.189047066598e-13       1.860652857795e-13       6.153199010023e-16 
  241       7.531340423049e-10       2.349618548253e-13       6.507470013469e-12       2.693928682821e-15       8.084018912628e-13       1.838361535542e-13       6.496022082801e-16 
  242       7.513983238357e-10       2.433922147370e-13       6.733570621576e-12       2.716549182045e-15       7.980601756836e-13       1.816401316980e-13       6.836439363865e-16 
  243       7.495849775140e-10       2.521084222471e-13       6.959123392739e-12       2.739176408140e-15       7.878793428512e-13       1.794768229145e-13       7.174351491171e-16 
  244       7.476946073729e-10       2.611120700716e-13       7.184041530675e-12       2.761807979328e-15       7.778589698906e-13       1.773457748937e-13       7.509659409414e-16 
  245       7.457278466346e-10       2.704046778398e-13       7.408237012857e-12       2.784441489518e-15       7.679984251351e-13       1.752464795619e-13       7.842264388755e-16 
  246       7.436853579496e-10       2.799876909965e-13       7.631620585466e-12       2.807074508237e-15       7.582968651391e-13       1.731783723303e-13       8.172068043560e-16 
  247       7.415678336351e-10       2.898624797033e-13       7.854101758352e-12       2.829704580572e-15       7.487532316903e-13       1.711408313454e-13       8.498972351137e-16 
  248       7.393759959146e-10       3.000303377406e-13       8.075588799981e-12       2.852329227105e-15       7.393662488222e-13       1.691331767374e-13       8.822879670464e-16 
  249       7.371105971564e-10       3.104924814095e-13       8.295988732391e-12       2.874945943855e-15       7.301344198266e-13       1.671546698703e-13       9.143692760932e-16 
